Type	error	PC Date	PC Time	equ temp	std val	CO2 mv	CO2 um/m	H2O mv	H2O mm/m	licor temp	licor press	equ press	H2O flow	licor flow	equ pump	vent flow	atm cond	equ cond	drip 1	drip 2	cond temp	dry box temp
STD3	0	11/05/22	20:56:06	27.54	1514.51	4972.60	1325.00	12.00	0.07	33.76	1018.60	-0.72	2.60	65.30	29.00	237.47	9.96	9.88	9.95	0.4160	27.12	25.31
STD3	0	11/05/22	20:57:32	27.54	1514.51	4982.20	1329.00	13.50	0.08	33.68	1018.60	-1.14	1.74	64.43	29.00	237.50	9.96	9.87	9.95	0.4150	27.12	25.25
STD1z	0	11/05/22	21:02:23	27.89	0.00	-47.05	-6.35	7.83	0.05	33.54	1018.60	-0.53	2.25	65.62	29.00	247.01	9.96	9.89	9.94	0.4150	27.00	25.37
STD3s	0	11/05/22	21:07:14	27.95	0.00	4974.50	1346.80	8.04	0.05	33.67	1018.60	-0.24	2.20	65.30	29.00	224.95	9.96	9.90	9.91	0.4140	27.00	26.50
STD1	0	11/05/22	21:12:01	27.53	0.00	-47.40	-0.05	6.75	0.04	33.55	1018.60	-0.78	2.55	66.59	29.00	224.91	9.96	9.89	9.94	0.4150	27.00	25.87
STD1	0	11/05/22	21:13:28	27.50	0.00	-48.45	-0.20	6.33	0.04	33.53	1018.50	-0.75	2.54	66.82	29.00	225.71	9.96	9.89	9.94	0.4150	26.94	25.69
STD1	0	11/05/22	21:14:54	27.54	0.00	-48.65	-0.23	6.33	0.04	33.48	1018.60	-0.78	2.51	66.22	29.00	225.69	9.96	9.90	9.94	0.4150	26.94	25.50
STD2	0	11/05/22	21:19:41	27.59	608.37	2976.00	666.60	8.12	0.05	33.43	1018.40	-0.53	2.34	68.31	29.00	244.38	9.96	9.90	9.94	0.4160	26.81	25.44
STD2-DRAIN	0	11/05/22	21:21:08	27.59	608.37	2971.30	664.98	11.04	0.07	33.42	1018.50	-0.40	2.18	67.05	29.00	240.27	9.96	9.90	9.94	0.4150	26.81	25.50
STD2	0	11/05/22	21:22:55	27.68	608.37	2970.80	664.76	10.54	0.06	33.39	1018.50	-0.64	2.22	66.91	29.00	231.05	9.96	9.90	9.94	0.4160	26.81	25.44
STD3	0	11/05/22	21:27:43	27.99	1514.51	4972.90	1512.10	7.75	0.05	33.28	1018.40	-0.79	2.43	66.40	29.00	233.62	9.96	9.90	9.95	0.4160	26.69	25.44
STD3	0	11/05/22	21:29:10	27.95	1514.51	4990.00	1331.30	10.46	0.06	33.36	1018.50	-1.20	2.44	65.76	29.00	233.77	9.96	9.89	9.94	0.4160	26.69	25.69
STD3	0	11/05/22	21:30:37	27.83	1514.51	4983.30	1328.40	11.25	0.07	33.40	1018.50	-0.80	2.42	66.26	29.00	227.71	9.96	9.90	9.89	0.4130	26.69	26.19
ATM	0	11/05/22	21:35:25	27.60	NaN	2225.20	393.93	773.83	6.05	33.38	1018.10	-0.65	2.39	96.44	29.00	225.78	9.96	9.89	9.90	0.4130	26.75	25.75
ATM	0	11/05/22	21:36:52	27.64	NaN	2007.40	343.47	739.45	5.72	33.37	1018.40	-0.64	2.44	96.44	29.00	226.13	9.96	9.89	9.90	0.4140	26.75	25.62
ATM	0	11/05/22	21:38:18	27.65	NaN	1991.30	339.97	732.91	5.66	33.45	1018.50	-0.67	2.39	96.62	29.00	225.17	9.96	9.89	9.90	0.4140	26.75	25.62
EQU	0	11/05/22	21:43:41	27.78	NaN	1117.10	167.87	382.16	2.64	33.28	1018.50	-0.91	2.40	89.67	29.00	224.08	9.96	9.87	9.92	0.4150	26.81	25.62
EQU	0	11/05/22	21:45:11	27.69	NaN	1112.70	167.13	379.16	2.62	33.28	1018.40	-0.76	2.42	92.00	29.00	233.30	9.96	9.86	9.93	0.4140	26.81	25.44
EQU	0	11/05/22	21:46:42	27.64	NaN	1130.00	170.05	380.08	2.62	33.19	1018.40	-0.85	2.43	90.44	29.00	250.86	9.96	9.89	9.94	0.4150	26.75	25.25
EQU	0	11/05/22	21:48:12	27.59	NaN	1130.70	170.12	375.00	2.58	33.14	1018.50	-0.88	2.43	92.23	29.00	259.06	9.96	9.89	9.94	0.4160	26.75	25.25
EQU	0	11/05/22	21:49:43	27.68	NaN	1131.40	170.25	375.12	2.58	33.10	1018.30	-0.78	2.44	90.50	29.00	292.17	9.96	9.90	9.95	0.4160	26.69	25.06
EQU-DRAIN	0	11/05/22	21:51:13	27.73	NaN	1107.80	166.19	373.75	2.57	33.09	1018.30	-0.83	2.43	91.44	29.00	314.60	9.96	9.90	9.95	0.4160	26.62	25.06
EQU	0	11/05/22	21:53:05	27.81	NaN	1075.10	160.55	369.20	2.54	32.99	1018.30	-0.72	2.48	91.50	29.00	343.71	9.96	9.90	9.95	0.4160	26.62	24.94
EQU	0	11/05/22	21:54:35	27.55	NaN	1111.80	166.86	373.12	2.57	33.05	1018.30	-0.58	2.46	92.17	29.00	351.38	9.96	9.90	9.95	0.4160	26.56	25.12
EQU	0	11/05/22	21:56:06	27.61	NaN	1151.50	173.67	376.75	2.59	32.97	1018.30	-0.66	2.45	90.17	29.00	351.83	9.96	9.90	9.95	0.4160	26.56	25.06
EQU	0	11/05/22	21:57:36	27.68	NaN	1114.70	167.28	372.29	2.56	32.90	1018.20	-0.72	2.48	91.67	29.00	351.66	9.96	9.89	9.95	0.4160	26.50	25.00
EQU	0	11/05/22	21:59:07	27.70	NaN	1094.80	163.82	368.25	2.53	32.84	1018.30	-0.79	2.46	91.11	29.00	348.70	9.96	9.90	9.95	0.4160	26.50	24.94
EQU	0	11/05/22	22:00:37	27.66	NaN	1084.70	162.09	366.12	2.51	32.82	1018.30	-0.58	2.46	88.95	29.00	343.25	9.96	9.89	9.95	0.4160	26.50	24.75
EQU	0	11/05/22	22:02:08	27.74	NaN	1082.50	161.69	364.29	2.50	32.76	1018.20	-1.08	2.43	91.33	29.00	338.58	9.96	9.90	9.95	0.4160	26.44	24.75
EQU	0	11/05/22	22:03:38	27.74	NaN	1070.50	159.66	363.91	2.49	32.73	1018.20	-0.78	2.30	91.00	29.00	337.77	9.96	9.90	9.95	0.4160	26.37	24.87
EQU	0	11/05/22	22:05:09	27.47	NaN	1087.90	162.61	369.20	2.53	32.72	1018.20	-0.72	2.11	90.72	29.00	347.41	9.96	9.90	9.95	0.4160	26.37	24.87
EQU	0	11/05/22	22:06:39	27.71	NaN	1080.30	161.32	370.95	2.55	32.68	1018.10	-0.81	1.86	90.94	29.00	350.19	9.96	9.89	9.95	0.4160	26.37	24.75
EQU	0	11/05/22	22:08:10	28.04	NaN	1018.30	150.82	365.83	2.51	32.64	1018.20	-0.87	1.87	91.95	29.00	346.84	9.96	9.89	9.95	0.4160	26.31	24.69
EQU	0	11/05/22	22:09:40	28.28	NaN	982.15	144.82	364.16	2.50	32.62	1018.10	-0.75	1.92	90.39	29.00	347.48	9.96	9.89	9.95	0.4160	26.31	24.50
EQU	0	11/05/22	22:11:11	28.34	NaN	961.62	141.38	361.20	2.47	32.54	1018.20	-1.08	1.59	92.23	29.00	341.39	9.96	9.89	9.95	0.4160	26.25	24.50
EQU	0	11/05/22	22:12:41	28.30	NaN	956.60	140.58	358.00	2.45	32.58	1018.10	-0.58	2.06	95.35	29.00	346.27	9.96	9.89	9.95	0.4160	26.25	24.56
EQU	0	11/05/22	22:14:12	28.40	NaN	978.60	144.17	357.25	2.44	32.50	1018.10	-0.64	2.06	92.57	29.00	358.02	9.96	9.88	9.95	0.4160	26.19	24.50
EQU	0	11/05/22	22:15:42	28.38	NaN	1001.70	147.97	353.16	2.41	32.44	1018.10	-1.10	2.04	95.75	29.00	366.95	9.96	9.90	9.95	0.4170	26.12	24.31
EQU	0	11/05/22	22:17:13	28.41	NaN	1025.20	151.87	355.16	2.42	32.43	1018.10	-0.84	1.89	92.57	29.00	364.98	9.96	9.90	9.95	0.4160	26.12	24.50
EQU	0	11/05/22	22:18:43	28.40	NaN	1054.20	156.72	357.33	2.44	32.39	1018.10	-0.85	1.63	92.45	29.00	350.89	9.96	9.89	9.95	0.4170	26.06	24.37
EQU	0	11/05/22	22:20:14	28.37	NaN	1069.90	159.36	356.58	2.44	32.37	1018.10	-1.16	1.79	89.67	29.00	339.21	9.96	9.90	9.95	0.4170	26.06	24.25
EQU-DRAIN	0	11/05/22	22:21:44	28.38	NaN	1076.80	160.49	357.75	2.44	32.32	1018.20	-0.86	1.93	92.34	29.00	339.21	9.96	9.90	9.95	0.4170	26.06	24.31
EQU	0	11/05/22	22:23:36	28.24	NaN	1080.60	161.18	363.37	2.49	32.36	1018.20	-0.45	3.87	91.56	29.00	315.29	9.96	9.90	9.94	0.4180	26.06	24.69
EQU	0	11/05/22	22:25:06	28.29	NaN	1087.50	162.48	370.75	2.55	32.54	1018.00	-0.54	3.40	91.89	29.00	276.17	9.96	9.90	9.94	0.4170	26.06	25.50
EQU	0	11/05/22	22:26:37	28.09	NaN	1089.60	162.85	380.70	2.62	32.60	1018.10	-0.74	2.62	91.56	29.00	237.43	9.96	9.90	9.86	0.4140	26.12	26.19
EQU	0	11/05/22	22:28:07	27.73	NaN	1094.30	163.74	382.75	2.64	32.74	1018.10	-0.46	2.59	92.79	29.00	221.52	9.96	9.90	9.79	0.4110	26.25	26.62
EQU	0	11/05/22	22:29:37	27.53	NaN	1083.60	161.90	378.12	2.60	32.69	1018.10	-0.51	2.60	91.56	29.00	219.15	9.96	9.90	9.84	0.4130	26.31	26.06
EQU	0	11/05/22	22:31:08	27.59	NaN	1066.30	158.91	369.45	2.54	32.60	1018.00	-0.72	2.57	92.00	29.00	217.36	9.96	9.90	9.92	0.4160	26.37	25.44
EQU	0	11/05/22	22:32:38	27.56	NaN	1052.70	156.57	362.58	2.48	32.56	1018.10	-0.81	2.57	95.58	29.00	233.80	9.96	9.90	9.94	0.4170	26.31	25.12
EQU	0	11/05/22	22:34:09	27.56	NaN	1044.30	155.15	362.45	2.48	32.56	1018.20	-0.61	2.58	91.44	29.00	252.11	9.96	9.90	9.94	0.4160	26.31	24.94
EQU	0	11/05/22	22:35:40	27.49	NaN	1034.30	153.48	362.95	2.49	32.54	1018.00	-0.55	2.59	91.84	29.00	273.15	9.96	9.90	9.94	0.4170	26.31	24.87
EQU	0	11/05/22	22:37:10	27.30	NaN	1022.30	151.44	362.50	2.48	32.47	1018.00	-0.63	2.57	92.23	29.00	265.80	9.96	9.90	9.94	0.4160	26.31	24.69
EQU	0	11/05/22	22:38:40	27.23	NaN	1020.10	151.06	359.00	2.45	32.49	1018.10	-0.87	2.57	92.57	29.00	298.18	9.96	9.90	9.95	0.4170	26.25	24.62
EQU	0	11/05/22	22:40:11	27.17	NaN	1021.00	151.15	357.66	2.44	32.37	1018.10	-0.32	2.60	99.01	29.00	337.25	9.96	9.89	9.95	0.4170	26.25	24.56
EQU	0	11/05/22	22:41:41	27.15	NaN	1014.60	150.08	357.29	2.44	32.41	1018.20	-1.26	2.57	91.89	29.00	364.74	9.96	9.90	9.95	0.4180	26.19	24.69
EQU	0	11/05/22	22:43:12	27.05	NaN	1016.50	150.41	359.50	2.46	32.40	1018.10	-0.79	2.57	91.67	29.00	363.45	9.96	9.90	9.95	0.4160	26.19	24.44
EQU	0	11/05/22	22:44:42	27.12	NaN	1013.80	149.96	360.12	2.46	32.39	1018.10	-0.72	2.60	91.28	29.00	355.00	9.96	9.90	9.95	0.4180	26.12	24.50
EQU	0	11/05/22	22:46:13	27.21	NaN	1010.30	149.38	363.29	2.49	32.37	1018.10	-0.81	2.60	91.17	29.00	345.19	9.96	9.89	9.95	0.4170	26.12	24.50
EQU	0	11/05/22	22:47:43	27.21	NaN	1038.30	154.08	365.91	2.51	32.43	1018.20	-0.71	2.62	93.64	29.00	358.96	9.96	9.90	9.93	0.4160	26.12	25.06
EQU	0	11/05/22	22:49:14	27.35	NaN	1026.00	152.01	372.54	2.56	32.49	1018.40	-0.85	2.59	90.89	29.00	333.99	9.96	9.89	9.88	0.4140	26.19	25.69
EQU	0	11/05/22	22:50:44	27.49	NaN	1009.20	149.30	375.87	2.58	32.53	1018.00	-0.19	2.59	90.78	29.00	294.80	9.96	9.89	9.86	0.4140	26.25	26.00
EQU-DRAIN	0	11/05/22	22:52:15	27.57	NaN	992.47	146.55	379.62	2.61	32.61	1018.00	-0.59	2.56	88.68	29.00	250.57	9.96	9.89	9.88	0.4150	26.31	26.19
EQU	0	11/05/22	22:54:06	27.57	NaN	983.12	145.05	375.62	2.58	32.73	1018.00	-2.46	0.59	91.05	29.00	246.70	9.96	9.89	9.88	0.4140	26.44	26.19
EQU	0	11/05/22	22:55:37	27.63	NaN	1055.70	157.16	366.37	2.51	32.72	1018.10	-0.58	2.47	93.24	29.00	241.83	9.96	9.89	9.91	0.4160	26.44	25.94
EQU	0	11/05/22	22:57:07	28.06	NaN	1004.70	148.61	359.87	2.46	32.68	1018.00	-0.69	2.46	91.50	29.00	238.66	9.96	9.89	9.93	0.4160	26.50	25.56
EQU	0	11/05/22	22:58:38	27.92	NaN	1045.60	155.42	356.20	2.43	32.68	1018.10	0.13	2.46	93.75	29.00	246.10	9.96	9.89	9.94	0.4170	26.50	25.44
EQU	0	11/05/22	23:00:08	28.03	NaN	1101.70	164.91	355.20	2.43	32.66	1018.20	-1.08	2.48	91.28	29.00	253.59	9.96	9.89	9.94	0.4160	26.50	25.31
EQU	0	11/05/22	23:01:40	28.10	NaN	1132.30	170.14	355.41	2.43	32.61	1018.20	-0.87	2.49	91.50	29.00	258.00	9.96	9.89	9.95	0.4160	26.50	25.19
EQU	0	11/05/22	23:03:09	28.10	NaN	1151.50	173.45	351.91	2.40	32.62	1018.20	-0.61	2.53	91.56	29.00	262.34	9.96	9.89	9.95	0.4170	26.44	25.06
EQU	0	11/05/22	23:04:40	28.14	NaN	1155.10	174.06	349.83	2.39	32.58	1018.20	-0.52	2.53	91.78	29.00	298.65	9.96	9.89	9.95	0.4170	26.44	24.94
EQU	0	11/05/22	23:06:10	28.13	NaN	1176.00	177.67	349.54	2.38	32.52	1018.10	-0.95	2.48	91.89	29.00	333.70	9.96	9.89	9.95	0.4180	26.37	24.87
EQU	0	11/05/22	23:07:41	28.07	NaN	1211.80	183.96	350.58	2.39	32.52	1018.10	-1.08	2.54	92.00	29.00	356.16	9.96	9.89	9.95	0.4170	26.37	24.87
EQU	0	11/05/22	23:09:11	28.05	NaN	1255.70	191.70	351.70	2.40	32.45	1018.10	-0.55	2.52	91.72	29.00	364.27	9.96	9.89	9.95	0.4170	26.37	24.81
EQU	0	11/05/22	23:10:42	28.03	NaN	1284.10	196.77	351.66	2.40	32.42	1018.10	-0.70	1.86	91.78	29.00	366.36	9.96	9.89	9.95	0.4170	26.31	24.75
EQU	0	11/05/22	23:12:12	28.00	NaN	1303.70	200.31	352.41	2.40	32.39	1018.00	-0.61	2.53	94.95	29.00	365.75	9.96	9.89	9.95	0.4180	26.31	24.75
EQU	0	11/05/22	23:13:43	27.93	NaN	1326.80	204.47	354.87	2.42	32.35	1018.00	-0.68	2.52	93.41	29.00	363.76	9.96	9.89	9.95	0.4180	26.31	24.81
ATM	0	11/05/22	23:18:30	27.76	NaN	2034.70	348.62	729.29	5.61	32.36	1018.00	-0.40	2.53	96.27	29.00	222.65	9.96	9.89	9.95	0.4180	26.25	24.75
ATM	0	11/05/22	23:19:57	27.79	NaN	2013.50	343.85	727.33	5.59	32.33	1017.90	-0.88	2.46	96.04	29.00	234.40	9.96	9.88	9.95	0.4180	26.25	24.69
ATM	0	11/05/22	23:21:23	27.80	NaN	2035.30	348.66	734.37	5.65	32.26	1018.00	-0.56	2.63	95.93	29.00	279.31	9.96	9.89	9.95	0.4180	26.19	24.62
EQU-DRAIN	0	11/05/22	23:26:46	27.74	NaN	1286.50	197.35	379.41	2.61	32.53	1017.90	-0.96	2.66	91.61	29.00	269.43	9.96	9.89	9.91	0.4160	26.25	25.81
EQU	0	11/05/22	23:28:37	27.73	NaN	1288.30	197.65	371.79	2.55	32.55	1018.00	-0.68	2.70	90.50	29.00	254.61	9.96	9.89	9.91	0.4160	26.31	25.62
EQU	0	11/05/22	23:30:07	27.82	NaN	1278.30	195.89	369.70	2.54	32.56	1017.90	-0.67	2.68	89.89	29.00	255.14	9.96	9.89	9.90	0.4150	26.37	25.50
EQU	0	11/05/22	23:31:38	27.70	NaN	1278.60	195.96	367.58	2.52	32.63	1017.90	-0.64	2.70	91.61	29.00	256.45	9.96	9.89	9.90	0.4160	26.37	25.50
EQU	0	11/05/22	23:33:08	27.70	NaN	1323.10	204.03	365.58	2.51	32.62	1017.90	-0.55	2.68	92.40	29.00	252.60	9.96	9.88	9.90	0.4160	26.44	25.69
EQU	0	11/05/22	23:34:39	27.79	NaN	1346.50	208.32	364.50	2.50	32.66	1017.90	-0.75	2.69	90.83	29.00	253.27	9.96	9.88	9.88	0.4150	26.50	25.94
EQU	0	11/05/22	23:36:10	27.82	NaN	1335.10	206.26	367.00	2.52	32.69	1017.90	-0.47	2.71	88.68	29.00	245.96	9.96	9.88	9.87	0.4140	26.50	26.25
EQU	0	11/05/22	23:37:40	27.85	NaN	1319.70	203.48	365.37	2.51	32.72	1017.90	-0.48	2.70	89.61	29.00	253.04	9.96	9.89	9.87	0.4140	26.56	26.00
EQU	0	11/05/22	23:39:11	27.87	NaN	1297.30	199.43	360.87	2.47	32.75	1017.90	-0.74	2.71	91.22	29.00	248.97	9.96	9.89	9.88	0.4140	26.62	25.94
EQU	0	11/05/22	23:40:41	27.90	NaN	1280.00	196.34	361.62	2.48	32.79	1017.80	-0.93	2.70	90.06	29.00	256.45	9.96	9.89	9.88	0.4150	26.69	25.87
EQU	0	11/05/22	23:42:11	27.88	NaN	1276.10	195.64	359.62	2.46	32.78	1017.80	-0.64	2.71	92.12	29.00	246.12	9.96	9.89	9.90	0.4150	26.69	25.94
EQU	0	11/05/22	23:43:42	27.88	NaN	1298.50	199.68	357.95	2.45	32.78	1017.80	-0.67	2.73	90.61	29.00	259.60	9.96	9.89	9.90	0.4150	26.75	26.00
EQU	0	11/05/22	23:45:12	27.88	NaN	1286.40	197.48	349.70	2.39	32.77	1017.70	-0.88	2.71	92.96	29.00	299.42	9.96	9.89	9.94	0.4170	26.75	25.44
EQU	0	11/05/22	23:46:43	27.89	NaN	1287.40	197.62	346.45	2.36	32.69	1017.70	-0.83	2.72	92.68	29.00	342.40	9.96	9.89	9.94	0.4160	26.69	25.12
EQU	0	11/05/22	23:48:13	27.87	NaN	1284.40	197.10	348.12	2.37	32.72	1017.70	-0.89	2.74	91.72	29.00	357.02	9.96	9.89	9.95	0.4170	26.69	24.94
EQU	0	11/05/22	23:49:44	27.86	NaN	1276.60	195.67	346.08	2.36	32.65	1017.60	-0.58	2.74	89.72	29.00	358.04	9.96	9.89	9.95	0.4170	26.69	24.75
EQU	0	11/05/22	23:51:14	27.82	NaN	1292.30	198.46	346.12	2.36	32.60	1017.60	-0.78	2.73	91.05	29.00	359.47	9.96	9.90	9.95	0.4160	26.62	24.62
EQU-DRAIN	0	11/05/22	23:52:45	27.82	NaN	1302.00	200.17	343.41	2.34	32.55	1017.70	-0.74	2.73	92.73	29.00	369.10	9.96	9.90	9.95	0.4170	26.56	24.56
EQU	0	11/05/22	23:54:36	27.81	NaN	1291.60	198.24	343.04	2.33	32.44	1017.60	-0.79	2.74	91.00	29.00	368.92	9.96	9.90	9.95	0.4160	26.50	24.44
EQU	0	11/05/22	23:56:06	27.81	NaN	1287.80	197.50	346.00	2.36	32.41	1017.70	-0.75	2.75	89.50	29.00	368.39	9.96	9.90	9.95	0.4170	26.44	24.31
EQU	0	11/05/22	23:57:37	27.81	NaN	1278.80	195.90	349.66	2.38	32.40	1017.70	-0.68	2.73	87.48	29.00	367.13	9.96	9.90	9.95	0.4170	26.37	24.37
EQU	0	11/05/22	23:59:07	27.80	NaN	1280.40	196.17	350.87	2.39	32.37	1017.70	-0.81	2.76	90.89	29.00	366.88	9.96	9.90	9.95	0.4170	26.31	24.31
EQU	0	12/05/22	00:00:38	27.78	NaN	1295.90	198.96	350.87	2.39	32.33	1017.50	-0.60	2.74	90.94	29.00	365.10	9.96	9.90	9.95	0.4170	26.31	24.37
