Type	error	PC Date	PC Time	equ temp	std val	CO2 mv	CO2 um/m	H2O mv	H2O mm/m	licor temp	licor press	equ press	H2O flow	licor flow	equ pump	vent flow	atm cond	equ cond	drip 1	drip 2	cond temp	dry box temp
ATM	0	10/05/22	09:21:26	22.46	NaN	2026.80	406.00	821.54	6.63	38.08	1016.30	-0.92	0.05	104.47	30.00	336.48	9.96	9.79	9.93	0.4190	25.19	23.44
EQU	0	10/05/22	09:26:48	22.38	NaN	3471.60	873.49	440.79	3.16	38.20	1016.30	-0.88	0.05	90.33	30.00	330.61	9.96	9.80	9.76	0.4120	25.25	24.19
EQU	0	10/05/22	09:28:19	22.42	NaN	3417.90	852.47	438.00	3.14	38.17	1016.40	-0.83	0.05	91.89	30.00	309.37	9.96	9.68	9.69	0.4090	25.31	24.31
EQU	0	10/05/22	09:29:49	22.44	NaN	3415.60	851.57	437.45	3.13	38.17	1016.40	-0.84	0.05	92.51	30.00	267.60	9.96	9.61	9.59	0.4050	25.31	24.44
EQU	0	10/05/22	09:31:20	22.48	NaN	3394.60	843.72	437.29	3.13	38.23	1016.30	-0.82	0.05	92.62	30.00	229.11	9.96	9.80	9.50	0.4010	25.37	24.31
EQU	0	10/05/22	09:32:51	22.50	NaN	3394.90	843.90	435.45	3.12	38.28	1016.40	-0.85	0.05	92.85	30.00	226.87	9.96	9.77	9.53	0.4020	25.37	23.19
EQU	0	10/05/22	09:34:21	22.53	NaN	3393.90	843.55	434.00	3.10	38.33	1016.50	-0.87	0.05	92.96	30.00	226.06	9.96	9.77	9.74	0.4110	25.44	22.62
EQU	0	10/05/22	09:35:52	22.54	NaN	3376.90	837.04	432.29	3.09	38.32	1016.50	-0.95	0.05	92.34	30.00	223.50	9.96	9.79	9.86	0.4160	25.44	22.31
EQU	0	10/05/22	09:37:23	22.54	NaN	3376.40	836.81	429.45	3.07	38.30	1016.40	-0.93	0.05	92.73	30.00	224.19	9.96	9.80	9.91	0.4180	25.37	22.12
EQU	0	10/05/22	09:38:55	22.54	NaN	3391.40	842.43	429.33	3.07	38.28	1016.50	-0.94	0.05	92.00	30.00	227.48	9.96	9.81	9.93	0.4180	25.37	21.94
EQU	0	10/05/22	09:40:24	22.52	NaN	3381.10	838.48	429.08	3.06	38.28	1016.50	-0.98	0.05	92.00	30.00	228.25	9.96	9.81	9.94	0.4190	25.37	21.81
EQU	0	10/05/22	09:41:54	22.50	NaN	3376.20	836.58	429.79	3.07	38.28	1016.50	-1.00	0.05	91.44	30.00	225.84	9.96	9.81	9.94	0.4190	25.31	21.81
EQU	0	10/05/22	09:43:25	22.48	NaN	3396.60	844.53	429.00	3.06	38.37	1016.60	-0.98	0.05	91.72	30.00	226.30	9.96	8.53	9.93	0.4190	25.31	22.37
EQU	0	10/05/22	09:44:57	22.46	NaN	3405.40	847.88	430.58	3.08	38.37	1016.60	-0.95	0.05	91.67	30.00	230.65	9.96	9.75	9.92	0.4180	25.25	23.31
EQU-DRAIN	0	10/05/22	09:46:26	22.46	NaN	3399.40	845.59	432.20	3.09	38.36	1016.60	-0.90	0.05	91.11	30.00	233.47	9.96	9.78	9.90	0.4160	25.31	23.69
EQU	0	10/05/22	09:48:19	22.48	NaN	3390.00	842.03	431.45	3.08	38.38	1016.60	-0.88	0.05	91.78	30.00	232.15	9.96	9.80	9.85	0.4150	25.31	24.00
EQU	0	10/05/22	09:49:50	22.49	NaN	3385.00	840.18	432.79	3.09	38.40	1016.60	-0.87	0.05	90.94	30.00	230.00	9.96	9.80	9.80	0.4140	25.31	24.12
EQU	0	10/05/22	09:51:21	22.50	NaN	3382.90	839.48	431.79	3.09	38.44	1016.60	-0.86	0.05	92.34	30.00	228.27	9.96	9.81	9.76	0.4120	25.37	24.25
EQU	0	10/05/22	09:52:51	22.52	NaN	3385.30	840.36	432.91	3.10	38.45	1016.70	-0.86	0.05	91.84	30.00	227.90	9.96	9.81	9.71	0.4090	25.37	24.37
EQU	0	10/05/22	09:54:22	22.55	NaN	3456.10	867.65	431.12	3.08	38.47	1016.70	-0.86	0.05	91.56	30.00	227.62	9.96	9.81	9.64	0.4060	25.44	24.50
EQU	0	10/05/22	09:55:53	22.58	NaN	3371.90	835.39	432.79	3.10	38.49	1016.60	-0.86	0.05	91.44	30.00	228.09	9.96	9.52	9.58	0.4040	25.44	24.19
EQU	0	10/05/22	09:57:24	22.60	NaN	3367.60	833.79	430.54	3.08	38.51	1016.60	-0.88	0.05	91.61	30.00	230.11	9.96	9.81	9.68	0.4080	25.50	23.19
EQU	0	10/05/22	09:58:54	22.63	NaN	3360.20	831.00	428.95	3.06	38.55	1016.70	-0.92	0.05	91.17	30.00	233.35	9.96	9.75	9.82	0.4140	25.50	22.69
EQU	0	10/05/22	10:00:24	22.64	NaN	3375.00	836.65	426.54	3.05	38.54	1016.70	-0.93	0.05	91.39	30.00	229.18	9.96	9.80	9.90	0.4170	25.50	22.50
EQU	0	10/05/22	10:01:54	22.64	NaN	3374.30	836.40	424.79	3.03	38.57	1016.70	-0.94	0.05	91.28	30.00	230.29	9.96	9.81	9.92	0.4190	25.50	22.25
EQU	0	10/05/22	10:03:25	22.62	NaN	3379.10	838.24	423.70	3.02	38.59	1016.70	-0.95	0.05	91.00	30.00	225.87	9.96	9.81	9.94	0.4180	25.44	22.06
EQU	0	10/05/22	10:04:56	22.61	NaN	3368.10	833.94	423.54	3.02	38.56	1016.70	-0.96	0.05	91.00	30.00	224.95	9.96	9.81	9.94	0.4190	25.44	22.19
EQU	0	10/05/22	10:06:27	22.59	NaN	3353.50	828.33	423.66	3.02	38.54	1016.70	-0.98	0.05	91.05	30.00	219.57	9.96	9.81	9.92	0.4170	25.37	22.87
EQU	0	10/05/22	10:07:58	22.58	NaN	3380.40	838.78	424.58	3.03	38.61	1016.70	-0.93	0.05	91.11	30.00	221.92	9.96	9.80	9.91	0.4180	25.37	23.56
EQU	0	10/05/22	10:09:29	22.57	NaN	3370.90	835.09	427.04	3.05	38.59	1016.70	-0.89	0.05	90.94	30.00	225.49	9.96	9.73	9.89	0.4160	25.37	23.94
EQU	0	10/05/22	10:11:00	22.58	NaN	3371.90	835.56	428.79	3.06	38.60	1016.70	-0.89	0.05	91.11	30.00	227.79	9.96	9.81	9.85	0.4160	25.44	24.25
EQU	0	10/05/22	10:12:31	22.59	NaN	3365.70	833.14	431.54	3.09	38.60	1016.80	-0.87	0.05	90.94	30.00	225.38	9.96	9.78	9.81	0.4140	25.44	24.31
EQU	0	10/05/22	10:14:02	22.61	NaN	3432.50	858.86	430.83	3.08	38.64	1016.80	-0.86	0.05	90.89	30.00	222.24	9.96	9.73	9.77	0.4110	25.50	24.50
EQU	0	10/05/22	10:15:33	22.63	NaN	3362.00	831.88	435.45	3.12	38.64	1016.80	-0.84	0.05	90.00	30.00	220.26	9.96	9.79	9.73	0.4100	25.50	24.62
EQU-DRAIN	0	10/05/22	10:17:04	22.66	NaN	3366.10	833.54	433.37	3.10	38.67	1016.70	-0.82	0.05	91.44	30.00	220.08	9.96	9.81	9.69	0.4090	25.56	24.31
EQU	0	10/05/22	10:18:56	22.70	NaN	3361.20	831.65	430.83	3.08	38.69	1016.80	-0.87	0.05	91.28	30.00	219.97	9.96	9.77	9.79	0.4120	25.56	23.19
EQU	0	10/05/22	10:20:28	22.71	NaN	3361.60	831.77	426.50	3.05	38.71	1016.80	-0.90	0.05	92.12	30.00	221.53	9.96	9.81	9.87	0.4160	25.56	22.75
EQU	0	10/05/22	10:21:59	22.72	NaN	3361.70	831.84	423.79	3.02	38.74	1016.90	-0.92	0.05	91.72	30.00	223.42	9.96	9.82	9.92	0.4180	25.56	22.50
EQU	0	10/05/22	10:23:30	22.71	NaN	3361.20	831.68	421.20	3.00	38.75	1016.80	-0.93	0.05	91.44	30.00	225.83	9.96	9.81	9.93	0.4180	25.56	22.37
EQU	0	10/05/22	10:25:01	22.70	NaN	3360.60	831.45	417.50	2.97	38.76	1016.80	-0.93	0.05	91.56	30.00	225.44	9.96	9.82	9.94	0.4190	25.56	22.12
EQU	0	10/05/22	10:26:33	22.68	NaN	3361.40	831.68	416.00	2.96	38.75	1016.90	-0.95	0.05	91.00	30.00	225.51	9.96	9.82	9.94	0.4190	25.50	22.00
EQU	0	10/05/22	10:28:03	22.66	NaN	3353.00	828.54	415.45	2.96	38.76	1016.90	-0.97	0.05	90.83	30.00	229.25	9.96	9.82	9.94	0.4190	25.44	22.62
EQU	0	10/05/22	10:29:33	22.65	NaN	3346.00	825.82	416.95	2.97	38.76	1016.90	-0.94	0.05	90.89	30.00	226.97	9.96	9.82	9.93	0.4180	25.44	23.44
EQU	0	10/05/22	10:31:05	22.64	NaN	3340.50	714.54	418.87	2.98	38.78	1017.00	-0.91	0.05	90.61	30.00	222.42	9.96	9.82	9.91	0.4170	25.44	23.87
EQU	0	10/05/22	10:32:36	22.64	NaN	3371.30	724.59	417.95	2.98	38.78	1017.00	-0.85	0.05	91.50	30.00	220.38	9.96	9.82	9.89	0.4160	25.50	24.25
EQU	0	10/05/22	10:34:07	22.65	NaN	3361.10	721.17	418.45	2.98	38.76	1017.00	-0.87	0.05	91.44	30.00	226.09	9.96	9.81	9.86	0.4150	25.50	24.19
EQU	0	10/05/22	10:35:37	22.67	NaN	3351.60	718.15	418.29	2.98	38.77	1017.00	-0.87	0.05	91.89	30.00	229.44	9.96	9.82	9.85	0.4150	25.50	24.12
EQU	0	10/05/22	10:37:08	22.69	NaN	3364.80	722.46	418.41	2.98	38.78	1017.00	-0.87	0.05	91.00	30.00	226.44	9.96	9.83	9.84	0.4140	25.56	23.94
EQU	0	10/05/22	10:38:39	22.72	NaN	3357.50	720.11	417.62	2.97	38.83	1017.10	-0.86	0.05	91.56	30.00	221.15	9.96	9.80	9.82	0.4140	25.62	23.87
EQU	0	10/05/22	10:40:10	22.74	NaN	3351.30	718.12	415.95	2.96	38.84	1017.10	-0.87	0.05	91.00	30.00	219.98	9.96	9.80	9.87	0.4160	25.62	23.37
EQU	0	10/05/22	10:41:41	22.76	NaN	3363.00	721.92	413.25	2.94	38.85	1017.10	-0.92	0.05	91.33	30.00	224.30	9.96	9.82	9.92	0.4180	25.62	23.00
EQU	0	10/05/22	10:43:11	22.76	NaN	3371.50	724.68	411.83	2.93	38.85	1017.10	-0.78	0.05	90.22	30.00	224.03	9.96	9.82	9.94	0.4180	25.62	22.75
EQU	0	10/05/22	10:44:42	22.76	NaN	3372.20	724.87	411.79	2.93	38.85	1017.10	-0.96	0.05	90.72	30.00	222.20	9.96	9.81	9.94	0.4180	25.56	22.56
EQU	0	10/05/22	10:46:14	22.75	NaN	3372.60	724.91	410.66	2.92	38.84	1017.20	-0.98	0.05	91.44	30.00	222.83	9.96	9.81	9.95	0.4200	25.56	22.31
EQU-DRAIN	0	10/05/22	10:47:44	22.73	NaN	3376.80	726.21	411.54	2.92	38.84	1017.20	-1.00	0.05	90.89	30.00	223.55	9.96	9.77	9.95	0.4190	25.56	22.31
EQU	0	10/05/22	10:49:36	22.71	NaN	3384.40	728.70	410.70	2.92	38.83	1017.20	-1.01	0.05	91.17	30.00	225.29	9.96	9.77	9.96	0.4200	25.50	21.87
EQU	0	10/05/22	10:51:07	22.68	NaN	3382.20	728.02	412.62	2.93	38.84	1017.20	-1.03	0.05	90.83	30.00	226.04	9.96	9.80	9.96	0.4190	25.44	22.06
EQU	0	10/05/22	10:52:38	22.65	NaN	3374.40	725.33	413.45	2.94	38.81	1017.30	-1.01	0.05	92.40	30.00	224.90	9.96	9.81	9.95	0.4190	25.37	22.62
EQU	0	10/05/22	10:54:09	22.62	NaN	3368.70	723.38	418.41	2.98	38.78	1017.30	-0.99	0.05	92.12	30.00	221.08	9.96	9.81	9.95	0.4190	25.37	23.31
EQU	0	10/05/22	10:55:41	22.61	NaN	3397.70	732.77	422.08	3.01	38.77	1017.40	-0.96	0.05	91.33	30.00	219.72	9.96	9.82	9.95	0.4190	25.31	23.69
EQU	0	10/05/22	10:57:10	22.60	NaN	3388.50	729.89	423.12	3.02	38.83	1017.40	-0.96	0.05	91.33	30.00	221.08	9.96	9.81	9.94	0.4190	25.31	23.94
ATM	0	10/05/22	11:01:58	22.78	NaN	2050.90	360.16	797.00	6.39	38.79	1017.50	-0.96	0.05	92.68	30.00	235.75	9.96	9.81	9.94	0.4180	25.37	23.00
ATM	0	10/05/22	11:03:26	22.81	NaN	2023.00	353.74	792.95	6.35	38.80	1017.50	-0.99	0.05	92.34	30.00	243.73	9.96	9.80	9.95	0.4190	25.37	22.69
ATM	0	10/05/22	11:04:53	22.82	NaN	2062.00	362.62	789.70	6.32	38.76	1017.50	-1.00	0.05	92.68	30.00	245.08	9.96	9.81	9.95	0.4190	25.31	22.44
EQU	0	10/05/22	11:10:16	22.60	NaN	3543.00	780.81	408.87	2.90	38.74	1017.60	-1.08	0.05	91.00	30.00	218.85	9.96	9.82	9.96	0.4190	25.25	21.87
EQU	0	10/05/22	11:11:47	22.59	NaN	3490.00	762.87	405.95	2.88	38.72	1017.60	-1.08	0.05	92.12	30.00	218.58	9.96	9.80	9.96	0.4190	25.19	21.81
EQU	0	10/05/22	11:13:18	22.56	NaN	3491.50	763.31	406.12	2.88	38.72	1017.70	-1.09	0.05	92.40	30.00	219.03	9.96	9.78	9.96	0.4190	25.12	22.12
EQU	0	10/05/22	11:14:50	22.53	NaN	3487.10	761.90	408.25	2.90	38.73	1017.70	-1.06	0.05	90.89	30.00	218.57	9.96	9.82	9.95	0.4190	25.12	22.62
EQU	0	10/05/22	11:16:20	22.51	NaN	3485.90	761.48	407.66	2.89	38.74	1017.70	-1.04	0.05	92.79	30.00	219.15	9.96	9.83	9.95	0.4190	25.12	23.12
EQU-DRAIN	0	10/05/22	11:17:51	22.50	NaN	3479.50	759.18	408.75	2.90	38.66	1017.70	-1.04	0.05	92.85	30.00	223.67	9.96	9.82	9.95	0.4190	25.12	23.50
EQU	0	10/05/22	11:19:43	22.51	NaN	3475.90	757.96	411.66	2.92	38.66	1017.70	-0.95	0.05	92.57	30.00	229.20	9.96	9.75	9.94	0.4190	25.12	23.75
EQU	0	10/05/22	11:21:14	22.50	NaN	3465.00	754.27	415.04	2.95	38.65	1017.70	-0.98	0.05	92.57	30.00	232.55	9.96	9.70	9.94	0.4180	25.12	24.06
EQU	0	10/05/22	11:22:45	22.51	NaN	3461.80	753.24	418.70	2.98	38.66	1017.80	-1.00	0.05	91.67	30.00	232.15	9.96	9.77	9.92	0.4170	25.19	23.31
EQU	0	10/05/22	11:24:17	22.52	NaN	3462.50	753.47	416.75	2.96	38.68	1017.80	-1.00	0.05	92.62	30.00	231.72	9.96	9.77	9.93	0.4180	25.19	22.81
EQU	0	10/05/22	11:25:48	22.53	NaN	3462.50	753.32	418.70	2.98	38.63	1017.80	-1.05	0.05	91.89	30.00	231.59	9.96	8.98	9.95	0.4180	25.19	22.37
EQU	0	10/05/22	11:27:18	22.52	NaN	3462.70	753.37	417.04	2.97	38.64	1017.90	-1.07	0.05	92.51	30.00	231.34	9.96	9.31	9.95	0.4190	25.12	22.31
EQU	0	10/05/22	11:28:49	22.51	NaN	3453.10	750.09	416.70	2.96	38.61	1017.90	-1.07	0.05	92.57	30.00	231.45	9.96	9.76	9.95	0.4190	25.12	22.25
EQU	0	10/05/22	11:30:20	22.50	NaN	3440.20	745.84	416.95	2.96	38.62	1017.90	-1.08	0.05	92.62	30.00	231.10	9.96	9.73	9.95	0.4190	25.12	22.12
EQU	0	10/05/22	11:31:51	22.49	NaN	3456.20	751.09	418.62	2.98	38.60	1017.90	-1.09	0.05	92.12	30.00	230.95	9.96	9.77	9.95	0.4200	25.12	21.94
EQU	0	10/05/22	11:33:22	22.48	NaN	3439.30	745.67	419.66	2.99	38.65	1017.80	-1.10	0.05	91.61	30.00	230.54	9.96	9.79	9.96	0.4200	25.06	21.75
EQU	0	10/05/22	11:34:52	22.45	NaN	3528.10	775.16	417.29	2.97	38.61	1017.90	-1.11	0.05	92.45	30.00	230.91	9.96	9.81	9.96	0.4200	25.06	21.75
EQU	0	10/05/22	11:36:23	22.43	NaN	3445.50	747.44	418.79	2.98	38.56	1017.90	-1.15	0.05	92.23	30.00	231.30	9.96	9.81	9.96	0.4190	25.06	21.62
EQU	0	10/05/22	11:37:54	22.40	NaN	3437.70	744.76	418.83	2.98	38.54	1017.90	-1.17	0.05	92.28	30.00	231.83	9.96	9.80	9.96	0.4200	25.00	21.56
EQU	0	10/05/22	11:39:25	22.38	NaN	3459.10	751.87	418.70	2.98	38.54	1017.90	-1.14	0.05	92.45	30.00	230.82	9.96	9.82	9.96	0.4200	25.00	21.87
EQU	0	10/05/22	11:40:55	22.35	NaN	3453.00	749.72	420.04	2.99	38.49	1017.90	-1.16	0.05	92.51	30.00	230.12	9.96	9.82	9.95	0.4190	24.94	22.56
EQU	0	10/05/22	11:42:26	22.33	NaN	3450.30	748.63	421.04	3.00	38.45	1018.00	-1.11	0.05	92.68	30.00	229.57	9.96	9.82	9.95	0.4190	24.94	23.12
EQU	0	10/05/22	11:43:58	22.33	NaN	3452.50	749.50	423.45	3.02	38.49	1018.00	-1.08	0.05	93.13	30.00	229.68	9.96	9.82	9.95	0.4190	24.94	23.37
EQU	0	10/05/22	11:45:29	22.32	NaN	3476.90	757.52	425.79	3.03	38.46	1018.00	-1.00	0.05	92.23	30.00	229.39	9.96	9.82	9.95	0.4190	24.94	23.62
EQU	0	10/05/22	11:47:00	22.33	NaN	3458.90	751.55	428.08	3.05	38.46	1018.00	-1.05	0.05	92.57	30.00	229.50	9.96	9.82	9.94	0.4180	25.00	22.75
EQU-DRAIN	0	10/05/22	11:48:31	22.33	NaN	3455.40	750.23	427.91	3.05	38.42	1018.10	-1.08	0.05	92.68	30.00	229.19	9.96	9.82	9.95	0.4190	25.00	22.44
EQU	0	10/05/22	11:50:23	22.35	NaN	3449.00	748.14	426.29	3.04	38.44	1018.10	-1.11	0.05	92.45	30.00	228.53	9.96	9.82	9.95	0.4190	25.00	22.19
EQU	0	10/05/22	11:51:55	22.33	NaN	3446.20	747.13	426.04	3.04	38.42	1018.10	-1.14	0.05	93.02	30.00	226.21	9.96	9.82	9.95	0.4190	25.00	21.87
EQU	0	10/05/22	11:53:26	22.31	NaN	3450.10	748.45	425.50	3.03	38.38	1018.00	-1.14	0.05	92.34	30.00	222.33	9.96	9.82	9.96	0.4190	24.94	21.94
EQU	0	10/05/22	11:54:56	22.30	NaN	3456.70	750.55	425.91	3.03	38.38	1018.10	-1.17	0.05	92.34	30.00	220.25	9.96	9.60	9.96	0.4190	24.94	21.75
EQU	0	10/05/22	11:56:25	22.28	NaN	3453.80	749.43	426.33	3.04	38.36	1018.20	-1.18	0.05	92.40	30.00	219.84	9.96	9.79	9.96	0.4190	24.94	21.75
EQU	0	10/05/22	11:57:57	22.27	NaN	3452.00	748.80	424.66	3.02	38.36	1018.20	-1.20	0.05	92.68	30.00	219.42	9.96	9.80	9.96	0.4180	24.94	21.62
EQU	0	10/05/22	11:59:28	22.25	NaN	3442.50	745.61	423.70	3.02	38.35	1018.20	-1.20	0.05	92.85	30.00	221.71	9.96	9.81	9.96	0.4190	24.87	21.44
EQU	0	10/05/22	12:00:59	22.23	NaN	3431.10	741.68	423.62	3.01	38.31	1018.30	-1.25	0.05	92.34	30.00	224.94	9.96	9.75	9.96	0.4200	24.87	21.31
EQU	0	10/05/22	12:02:30	22.21	NaN	3448.70	747.42	422.62	3.01	38.28	1018.30	-1.25	0.05	92.45	30.00	227.07	9.96	9.60	9.96	0.4190	24.81	21.44
EQU	0	10/05/22	12:04:00	22.19	NaN	3432.40	741.94	422.70	3.01	38.27	1018.30	-1.26	0.05	92.28	30.00	226.53	9.96	9.81	9.96	0.4200	24.81	21.44
EQU	0	10/05/22	12:05:31	22.17	NaN	3449.10	747.33	421.75	3.00	38.24	1018.30	-1.27	0.05	92.45	30.00	224.81	9.96	9.82	9.96	0.4210	24.75	21.44
EQU	0	10/05/22	12:07:02	22.15	NaN	3515.50	769.34	419.50	2.98	38.20	1018.40	-1.25	0.05	92.73	30.00	225.54	9.96	9.72	9.96	0.4200	24.75	21.50
EQU	0	10/05/22	12:08:33	22.15	NaN	3442.40	744.90	420.54	2.99	38.16	1018.40	-1.23	0.05	92.06	30.00	226.06	9.96	9.70	9.95	0.4190	24.75	22.19
EQU	0	10/05/22	12:10:04	22.15	NaN	3447.90	746.70	423.20	3.01	38.17	1018.40	-1.14	0.05	92.28	30.00	220.32	9.96	9.71	9.95	0.4190	24.75	22.94
EQU	0	10/05/22	12:11:36	22.17	NaN	3448.30	746.92	425.00	3.02	38.20	1018.40	-1.10	0.05	91.56	30.00	220.53	9.96	9.64	9.95	0.4190	24.75	23.44
EQU	0	10/05/22	12:13:07	22.20	NaN	3449.90	747.29	425.50	3.03	38.13	1018.40	-1.08	0.05	91.39	30.00	222.11	9.96	9.80	9.95	0.4190	24.75	22.56
EQU	0	10/05/22	12:14:37	22.22	NaN	3447.50	746.55	423.91	3.01	38.14	1018.40	-1.14	0.05	91.89	30.00	228.62	9.96	9.82	9.95	0.4200	24.81	22.12
EQU	0	10/05/22	12:16:08	22.23	NaN	3432.30	741.37	421.04	2.99	38.10	1018.40	-1.17	0.05	92.00	30.00	228.69	9.96	9.82	9.95	0.4190	24.81	21.87
EQU	0	10/05/22	12:17:39	22.24	NaN	3432.90	741.60	419.70	2.98	38.13	1018.50	-1.16	0.05	92.17	30.00	229.77	9.96	9.80	9.95	0.4190	24.81	21.94
EQU-DRAIN	0	10/05/22	12:19:10	22.26	NaN	3425.20	739.00	418.58	2.97	38.13	1018.50	-1.19	0.05	92.00	30.00	230.53	9.96	9.80	9.95	0.4190	24.81	21.87
EQU	0	10/05/22	12:21:02	22.31	NaN	3503.30	764.78	414.58	2.94	38.11	1018.60	-1.23	0.05	91.95	30.00	232.86	9.96	9.73	9.95	0.4200	24.81	22.06
EQU	0	10/05/22	12:22:33	22.33	NaN	3427.50	739.55	415.04	2.94	38.09	1018.60	-1.23	0.05	92.34	30.00	231.25	9.96	9.79	9.95	0.4200	24.81	21.56
EQU	0	10/05/22	12:24:04	22.34	NaN	3411.80	734.42	416.16	2.95	38.12	1018.60	-1.26	0.05	92.17	30.00	232.08	9.96	9.82	9.96	0.4200	24.81	21.56
EQU	0	10/05/22	12:25:36	22.33	NaN	3415.80	735.60	417.25	2.96	38.05	1018.60	-1.23	0.05	92.12	30.00	239.08	9.96	9.82	9.96	0.4190	24.81	21.50
EQU	0	10/05/22	12:27:07	22.31	NaN	3402.20	731.16	416.91	2.96	38.07	1018.70	-1.20	0.05	93.02	30.00	267.44	9.96	9.82	9.96	0.4200	24.81	21.37
EQU	0	10/05/22	12:28:36	22.29	NaN	3411.30	734.11	416.70	2.95	38.04	1018.60	-1.25	0.05	92.96	30.00	293.42	9.96	9.82	9.96	0.4200	24.81	21.19
EQU	0	10/05/22	12:30:06	22.26	NaN	3395.40	728.75	415.33	2.94	37.99	1018.70	-1.29	0.05	92.28	30.00	310.33	9.96	9.82	9.96	0.4200	24.81	21.19
EQU	0	10/05/22	12:31:37	22.23	NaN	3409.00	733.36	412.37	2.92	38.02	1018.60	-1.29	0.05	92.28	30.00	310.64	9.96	9.81	9.96	0.4200	24.75	21.06
EQU	0	10/05/22	12:33:09	22.21	NaN	3409.80	733.38	410.79	2.91	37.97	1018.60	-1.23	0.05	92.40	30.00	311.80	9.96	9.81	9.96	0.4210	24.75	21.44
EQU	0	10/05/22	12:34:40	22.18	NaN	3396.80	729.17	408.04	2.88	37.98	1018.60	-1.27	0.05	92.68	30.00	313.27	9.96	9.83	9.96	0.4190	24.75	21.19
EQU	0	10/05/22	12:36:11	22.16	NaN	3388.50	726.31	406.66	2.87	37.93	1018.70	-1.24	0.05	92.45	30.00	313.57	9.96	9.81	9.95	0.4210	24.75	21.62
EQU	0	10/05/22	12:37:42	22.14	NaN	3452.90	747.31	404.91	2.86	37.90	1018.70	-1.21	0.05	91.89	30.00	312.83	9.96	9.83	9.95	0.4200	24.75	22.44
EQU	0	10/05/22	12:39:13	22.13	NaN	3379.70	723.35	408.83	2.89	37.90	1018.70	-1.12	0.05	92.12	30.00	312.83	9.96	9.83	9.94	0.4190	24.75	23.06
EQU	0	10/05/22	12:40:44	22.14	NaN	3387.30	725.92	411.58	2.91	37.92	1018.70	-1.05	0.05	92.40	30.00	313.19	9.96	9.83	9.93	0.4180	24.81	23.62
ATM	0	10/05/22	12:45:32	22.32	NaN	1990.00	343.77	790.54	6.28	37.11	1018.80	-1.23	0.05	91.17	30.00	315.15	9.96	9.81	9.94	0.4190	24.87	23.50
ATM	0	10/05/22	12:47:00	22.35	NaN	2001.60	346.03	779.83	6.17	36.83	1018.80	-1.29	0.05	90.83	30.00	315.26	9.96	9.83	9.94	0.4200	24.87	23.50
ATM-DRAIN	0	10/05/22	12:48:26	22.37	NaN	2006.60	346.69	782.70	6.19	36.42	1018.80	-1.32	0.05	91.22	30.00	315.79	9.96	9.83	9.94	0.4190	24.81	23.31
EQU	0	10/05/22	12:54:10	22.30	NaN	3515.80	761.15	409.58	2.87	35.12	1018.90	-1.50	0.05	92.17	30.00	320.49	9.96	9.79	9.95	0.4200	24.56	22.69
EQU	0	10/05/22	12:55:41	22.31	NaN	3469.50	745.09	407.08	2.85	34.79	1018.90	-1.53	0.05	93.87	30.00	320.20	9.96	9.83	9.95	0.4210	24.50	22.56
EQU	0	10/05/22	12:57:12	22.30	NaN	3524.70	762.79	408.29	2.85	34.56	1018.90	-1.55	0.05	93.87	30.00	320.00	9.96	9.84	9.95	0.4210	24.37	22.44
EQU	0	10/05/22	12:58:43	22.29	NaN	3449.80	737.40	409.95	2.86	34.30	1018.90	-1.59	0.05	93.87	30.00	319.75	9.96	9.84	9.95	0.4210	24.31	22.50
EQU	0	10/05/22	13:00:13	22.28	NaN	3434.70	731.87	411.33	2.87	34.07	1019.00	-1.49	0.05	94.15	30.00	320.65	9.96	9.84	9.95	0.4210	24.25	22.69
EQU	0	10/05/22	13:01:44	22.27	NaN	3435.40	731.62	413.87	2.89	33.85	1019.00	-1.52	0.05	93.58	30.00	321.55	9.96	9.83	9.95	0.4210	24.19	22.75
EQU	0	10/05/22	13:03:15	22.26	NaN	3418.20	725.39	416.58	2.91	33.57	1019.00	-1.47	0.05	93.75	30.00	322.34	9.96	9.83	9.95	0.4210	24.12	22.69
EQU	0	10/05/22	13:04:46	22.26	NaN	3420.70	725.73	418.12	2.92	33.39	1019.00	-1.46	0.05	94.15	30.00	320.15	9.96	9.83	9.95	0.4210	24.06	22.75
EQU	0	10/05/22	13:06:17	22.25	NaN	3424.40	726.46	419.54	2.93	33.17	1019.00	-1.54	0.05	93.98	30.00	318.47	9.96	9.83	9.95	0.4210	24.06	22.69
EQU	0	10/05/22	13:07:48	22.25	NaN	3425.20	726.44	421.04	2.94	33.06	1019.00	-1.54	0.05	94.09	30.00	317.16	9.96	9.80	9.95	0.4220	24.00	22.56
EQU	0	10/05/22	13:09:19	22.25	NaN	3429.00	727.14	422.87	2.95	32.84	1019.00	-1.55	0.05	94.21	30.00	317.11	9.95	9.82	9.95	0.4220	23.94	22.56
EQU	0	10/05/22	13:10:51	22.25	NaN	3420.90	724.02	424.83	2.97	32.63	1019.00	-1.59	0.05	93.98	30.00	317.21	9.96	9.80	9.95	0.4230	23.94	22.56
EQU	0	10/05/22	13:12:22	22.26	NaN	3467.70	739.00	425.95	2.97	32.51	1018.90	-1.51	0.05	93.70	30.00	317.25	9.95	9.84	9.95	0.4220	23.87	22.75
EQU	0	10/05/22	13:13:53	22.26	NaN	3409.80	719.84	428.20	2.99	32.34	1019.00	-1.49	0.05	94.26	30.00	317.44	9.95	9.85	9.95	0.4220	23.81	22.75
