Type	error	PC Date	PC Time	equ temp	std val	CO2 mv	CO2 um/m	H2O mv	H2O mm/m	licor temp	licor press	equ press	H2O flow	licor flow	equ pump	vent flow	atm cond	equ cond	drip 1	drip 2	cond temp	dry box temp
EQU	0	12/10/22	13:11:54	26.64	NaN	2163.60	402.89	225.62	1.46	28.94	1015.20	-0.23	2.21	101.15	29.00	51.15	9.95	9.96	9.57	0.4010	4.62	23.44
EQU	0	12/10/22	13:14:24	26.57	NaN	2171.00	404.54	220.54	1.43	28.79	1015.10	-0.73	2.73	100.02	29.00	3.05	9.95	9.96	9.64	0.4050	4.50	22.94
EQU	0	12/10/22	13:16:54	26.50	NaN	2167.20	403.35	217.41	1.40	28.68	1015.20	-0.49	2.26	99.78	29.00	56.63	9.95	9.96	9.70	0.4080	4.62	22.81
EQU	0	12/10/22	13:19:24	26.58	NaN	2170.40	403.92	213.12	1.37	28.57	1015.40	-0.70	2.73	98.66	29.00	63.25	9.95	9.96	9.70	0.4070	4.56	22.81
EQU	0	12/10/22	13:21:54	26.70	NaN	2186.90	408.03	214.12	1.38	28.58	1015.40	-0.34	2.82	99.48	29.00	27.00	9.95	9.96	9.25	0.3900	4.37	23.19
EQU	0	12/10/22	13:24:24	26.81	NaN	2201.80	411.86	222.16	1.44	28.61	1015.20	-0.25	2.83	98.72	29.00	48.01	9.95	9.96	8.52	0.3600	4.62	23.37
EQU-DRAIN	0	12/10/22	13:26:54	26.98	NaN	2208.50	413.78	234.83	1.53	28.72	1015.10	-0.10	2.89	100.73	29.00	25.49	9.95	9.96	7.16	0.3040	4.69	24.06
EQU	0	12/10/22	13:29:46	26.82	NaN	2221.90	417.61	248.75	1.62	29.01	1015.10	-0.13	2.70	97.96	29.00	57.53	9.95	9.96	6.58	0.2800	5.00	24.44
EQU	0	12/10/22	13:32:15	26.83	NaN	2212.00	415.49	252.83	1.66	29.27	1015.10	-0.09	2.56	100.19	29.00	90.26	9.96	9.96	6.85	0.2900	4.62	24.87
EQU	0	12/10/22	13:34:46	26.78	NaN	2212.00	415.44	244.08	1.59	29.20	1015.00	-0.78	2.38	101.03	29.00	80.14	9.96	9.96	7.62	0.3230	4.44	24.06
EQU	0	12/10/22	13:37:16	26.88	NaN	2211.10	415.04	236.33	1.54	29.07	1014.90	-0.43	1.97	100.73	29.00	44.45	9.95	9.96	8.74	0.3680	4.94	23.62
EQU	0	12/10/22	13:39:46	26.96	NaN	2223.70	418.08	226.91	1.47	29.01	1015.00	-0.38	2.11	101.56	29.00	56.29	9.95	9.96	9.43	0.3960	4.62	23.12
EQU	0	12/10/22	13:42:16	26.90	NaN	2233.50	420.38	217.70	1.41	28.87	1014.90	-0.37	2.28	100.67	29.00	28.14	9.95	9.96	9.68	0.4050	4.44	22.94
EQU	0	12/10/22	13:44:46	26.90	NaN	2238.40	421.35	210.12	1.35	28.66	1014.80	-1.14	2.39	100.13	29.00	36.38	9.95	9.96	9.77	0.4090	4.62	22.69
EQU	0	12/10/22	13:47:16	26.88	NaN	2245.50	423.17	206.83	1.33	28.65	1014.70	-1.21	2.67	97.02	29.00	85.17	9.95	9.96	9.73	0.4090	4.56	22.69
EQU	0	12/10/22	13:49:46	26.84	NaN	2250.20	424.14	205.91	1.32	28.45	1014.60	-1.19	2.32	98.25	29.00	113.67	9.95	9.96	9.78	0.4110	4.37	22.44
EQU	0	12/10/22	13:52:16	26.87	NaN	2253.60	424.92	204.91	1.32	28.39	1014.60	-0.81	2.77	96.27	29.00	40.95	9.95	9.96	9.75	0.4100	4.94	22.56
EQU	0	12/10/22	13:54:47	26.88	NaN	2259.80	426.72	213.95	1.38	28.62	1014.80	-0.83	2.34	101.62	29.00	30.35	9.95	9.96	9.44	0.3970	4.56	23.37
EQU-DRAIN	0	12/10/22	13:57:17	26.99	NaN	2271.80	430.24	225.83	1.46	28.87	1014.70	-0.10	2.82	99.60	29.00	37.62	9.95	9.96	9.21	0.3880	4.44	24.19
EQU	0	12/10/22	14:00:08	27.07	NaN	2279.70	432.81	236.45	1.54	29.19	1014.50	-0.26	2.76	99.72	29.00	63.13	9.96	9.96	7.97	0.3380	4.50	25.06
EQU	0	12/10/22	14:02:38	27.08	NaN	2289.50	435.33	237.54	1.55	29.21	1014.60	-0.28	2.86	98.42	29.00	45.02	9.96	9.96	7.42	0.3150	4.62	24.31
EQU	0	12/10/22	14:05:08	27.10	NaN	2291.80	435.92	239.54	1.56	29.14	1014.40	-0.05	2.82	98.42	29.00	18.26	9.96	9.96	7.53	0.3180	4.87	23.75
EQU	0	12/10/22	14:07:38	27.10	NaN	2294.40	436.35	234.70	1.53	28.94	1014.30	-0.59	2.80	99.42	29.00	60.32	9.95	9.96	8.72	0.3680	4.50	23.12
EQU	0	12/10/22	14:10:08	27.11	NaN	2289.80	434.92	225.91	1.46	28.82	1014.40	-0.52	2.18	97.26	29.00	46.45	9.95	9.96	9.60	0.4030	4.37	22.81
EQU	0	12/10/22	14:12:38	27.31	NaN	2302.70	438.09	216.20	1.40	28.65	1014.20	-0.75	2.72	99.42	29.00	14.14	9.95	9.96	9.69	0.4060	5.00	22.75
EQU	0	12/10/22	14:15:08	27.19	NaN	2302.40	438.00	211.00	1.36	28.67	1014.30	-0.87	2.70	98.31	29.00	62.45	9.95	9.96	9.75	0.4090	4.56	22.81
EQU	0	12/10/22	14:17:39	27.18	NaN	2298.70	437.27	215.08	1.39	28.77	1014.10	-0.63	2.69	100.37	29.00	19.17	9.95	9.96	9.69	0.4070	4.44	23.44
EQU	0	12/10/22	14:20:09	27.32	NaN	2290.90	435.57	221.70	1.44	28.99	1014.20	-0.37	2.59	101.32	29.00	75.42	9.96	9.96	9.66	0.4060	4.75	24.25
EQU	0	12/10/22	14:22:39	27.28	NaN	2288.70	435.22	223.83	1.45	29.10	1014.10	-0.02	2.67	98.54	29.00	60.46	9.96	9.96	9.60	0.4020	4.69	24.50
EQU	0	12/10/22	14:25:09	27.23	NaN	2285.60	434.33	220.33	1.43	29.03	1014.10	-0.41	2.31	99.60	29.00	33.90	9.96	9.96	9.72	0.4080	4.37	24.00
EQU-DRAIN	0	12/10/22	14:27:39	27.18	NaN	2276.10	431.91	215.08	1.39	28.99	1013.90	-0.19	2.69	98.89	29.00	-7.08	9.96	9.96	9.80	0.4100	4.50	23.50
EQU	0	12/10/22	14:30:30	27.20	NaN	2255.20	426.21	205.83	1.33	28.75	1014.00	-0.25	2.63	99.13	29.00	43.79	9.95	9.96	9.86	0.4120	4.37	22.87
EQU	0	12/10/22	14:33:00	27.19	NaN	2253.20	425.43	199.54	1.28	28.51	1013.90	-1.17	2.45	99.60	29.00	38.09	9.95	9.96	9.89	0.4140	4.62	22.44
EQU	0	12/10/22	14:35:30	27.13	NaN	2246.70	423.62	194.70	1.25	28.38	1013.70	-1.18	2.61	98.54	29.00	40.47	9.95	9.96	9.90	0.4150	4.62	22.25
EQU	0	12/10/22	14:38:01	27.16	NaN	2264.60	428.35	199.62	1.28	28.48	1013.70	-0.44	2.60	99.84	29.00	54.39	9.95	9.96	9.81	0.4110	4.44	23.12
EQU	0	12/10/22	14:40:32	27.14	NaN	2244.60	423.69	209.91	1.35	28.75	1013.60	0.32	2.65	103.25	29.00	21.54	9.95	9.96	9.78	0.4090	4.75	23.94
EQU	0	12/10/22	14:43:02	27.16	NaN	2229.70	420.33	218.12	1.41	29.00	1013.60	-0.16	2.60	98.60	29.00	45.81	9.96	9.96	9.74	0.4090	4.75	24.50
EQU	0	12/10/22	14:45:32	27.21	NaN	2226.70	419.80	218.75	1.42	29.16	1013.60	0.19	2.72	99.31	29.00	-6.46	9.96	9.96	9.68	0.4060	4.44	24.62
EQU	0	12/10/22	14:48:02	27.12	NaN	2220.40	417.98	215.41	1.39	29.06	1013.70	-0.16	2.60	98.54	29.00	28.85	9.96	9.96	9.77	0.4090	4.81	23.94
EQU	0	12/10/22	14:50:32	27.20	NaN	2209.20	415.15	210.87	1.36	28.98	1013.60	-0.82	2.64	100.49	29.00	34.47	9.96	9.96	9.85	0.4130	4.75	23.50
EQU	0	12/10/22	14:53:02	27.17	NaN	2205.60	413.85	206.62	1.33	28.76	1013.70	-0.62	1.97	98.25	29.00	64.92	9.95	9.96	9.88	0.4130	4.56	22.94
EQU	0	12/10/22	14:55:32	27.20	NaN	2198.10	411.66	198.16	1.27	28.52	1013.60	-0.61	2.83	101.50	29.00	27.25	9.95	9.96	9.90	0.4140	4.44	22.44
EQU-DRAIN	0	12/10/22	14:58:03	27.15	NaN	2192.10	410.22	195.33	1.25	28.53	1013.60	-0.80	2.74	100.97	29.00	62.60	9.95	9.96	9.88	0.4140	4.62	22.75
EQU	0	12/10/22	15:00:54	27.21	NaN	2183.80	408.52	205.75	1.33	28.77	1013.50	-0.31	2.83	98.84	29.00	110.49	9.95	9.96	9.82	0.4110	4.87	23.69
EQU	0	12/10/22	15:03:24	27.23	NaN	2180.20	408.01	215.62	1.39	29.04	1013.50	0.00	2.01	100.37	29.00	16.99	9.96	9.96	9.79	0.4100	4.69	24.37
EQU	0	12/10/22	15:05:54	27.23	NaN	2182.90	409.12	221.83	1.44	29.29	1013.40	-0.22	2.81	99.42	29.00	61.21	9.96	9.96	9.75	0.4100	4.44	24.81
EQU	0	12/10/22	15:08:24	27.15	NaN	2176.30	407.47	218.16	1.41	29.31	1013.40	-0.56	2.67	100.31	29.00	60.89	9.96	9.96	9.77	0.4090	5.06	24.56
EQU	0	12/10/22	15:10:54	27.18	NaN	2156.60	402.42	213.62	1.38	29.17	1013.30	-0.52	2.84	97.96	29.00	102.72	9.96	9.96	9.85	0.4130	4.62	23.94
EQU	0	12/10/22	15:13:25	27.19	NaN	2158.90	402.80	205.91	1.33	29.02	1013.30	-0.25	2.83	100.67	29.00	100.17	9.96	9.96	9.89	0.4140	4.37	23.44
EQU	0	12/10/22	15:15:54	27.15	NaN	2155.60	401.79	199.12	1.28	28.87	1013.20	-0.58	2.55	98.60	29.00	-18.33	9.95	9.96	9.91	0.4140	4.69	22.94
EQU	0	12/10/22	15:18:25	27.20	NaN	2152.70	400.76	194.58	1.25	28.64	1013.30	-0.83	2.82	97.78	29.00	-9.63	9.95	9.96	9.91	0.4150	4.69	22.69
EQU	0	12/10/22	15:20:55	27.23	NaN	2156.60	401.79	193.00	1.24	28.69	1013.20	-0.84	2.79	97.61	29.00	52.05	9.95	9.96	9.87	0.4140	4.37	23.00
EQU	0	12/10/22	15:23:25	27.24	NaN	2158.20	402.43	203.50	1.31	28.87	1013.20	-0.12	2.21	99.31	29.00	94.71	9.95	9.96	9.85	0.4110	4.75	23.75
EQU	0	12/10/22	15:25:55	27.35	NaN	2159.80	403.20	211.54	1.37	29.10	1013.20	-1.10	2.80	102.04	29.00	41.69	9.95	9.96	9.84	0.4130	4.75	24.44
EQU-DRAIN	0	12/10/22	15:28:25	27.33	NaN	2166.70	405.29	217.45	1.41	29.38	1013.20	0.05	2.83	99.31	29.00	45.44	9.96	9.96	9.81	0.4110	4.44	24.87
EQU	0	12/10/22	15:31:16	27.31	NaN	2164.30	404.58	211.54	1.37	29.33	1013.20	-0.50	2.82	99.66	29.00	11.69	9.96	9.96	9.83	0.4110	4.50	24.25
EQU	0	12/10/22	15:33:46	27.40	NaN	2165.50	404.62	206.62	1.33	29.11	1013.20	-0.43	2.78	100.73	29.00	72.50	9.96	9.96	9.88	0.4130	4.56	23.37
EQU	0	12/10/22	15:36:16	27.32	NaN	2175.80	406.94	200.12	1.29	28.97	1013.20	-0.53	2.77	99.90	29.00	94.51	9.95	9.96	9.90	0.4140	4.87	22.81
EQU	0	12/10/22	15:38:46	27.34	NaN	2184.00	408.62	193.70	1.24	28.71	1013.20	-1.17	2.55	99.37	29.00	32.93	9.95	9.96	9.91	0.4150	4.56	22.37
EQU	0	12/10/22	15:41:17	27.37	NaN	2177.90	406.83	189.12	1.21	28.53	1013.20	-1.20	2.39	96.85	29.00	23.57	9.95	9.96	9.92	0.4160	4.44	22.12
EQU	0	12/10/22	15:43:47	27.48	NaN	2182.80	407.88	187.62	1.20	28.39	1013.20	-0.85	2.59	100.67	29.00	26.96	9.95	9.96	9.89	0.4140	4.50	22.37
EQU	0	12/10/22	15:46:17	27.48	NaN	2170.20	405.04	197.91	1.27	28.61	1013.20	-0.52	2.57	98.54	29.00	46.23	9.95	9.96	9.84	0.4110	4.37	23.37
EQU	0	12/10/22	15:48:47	27.43	NaN	2164.20	403.84	208.95	1.35	28.84	1013.30	0.08	1.78	102.65	29.00	33.75	9.95	9.96	9.80	0.4090	4.94	24.12
EQU	0	12/10/22	15:51:17	27.39	NaN	2166.30	404.07	205.70	1.32	28.63	1013.40	-0.26	2.49	99.31	29.00	10.94	9.95	9.96	9.84	0.4120	4.62	23.25
EQU	0	12/10/22	15:53:47	27.30	NaN	2169.40	404.81	203.41	1.31	28.61	1013.40	-0.75	2.05	99.19	29.00	43.56	9.95	9.96	9.89	0.4140	4.44	22.69
EQU	0	12/10/22	15:56:17	27.37	NaN	2196.90	411.35	198.75	1.28	28.39	1013.40	-0.90	2.51	98.25	29.00	46.82	9.95	9.96	9.91	0.4140	4.69	22.25
EQU-DRAIN	0	12/10/22	15:58:47	27.36	NaN	2207.20	413.68	193.58	1.24	28.25	1013.50	-1.02	2.14	101.86	29.00	50.73	9.95	9.96	9.91	0.4150	4.37	22.19
EQU	0	12/10/22	16:01:38	27.38	NaN	2227.80	418.51	187.54	1.20	28.00	1013.40	-1.18	2.75	100.97	29.00	5.41	9.95	9.96	9.92	0.4150	4.44	22.00
EQU	0	12/10/22	16:04:08	27.43	NaN	2256.80	425.60	185.16	1.18	27.91	1013.50	-1.10	2.69	98.72	29.00	17.10	9.95	9.96	9.93	0.4150	4.50	21.94
EQU	0	12/10/22	16:06:39	27.33	NaN	2272.80	430.27	195.70	1.25	28.27	1013.40	0.28	2.69	96.62	29.00	49.30	9.95	9.96	9.78	0.4100	4.69	23.56
EQU	0	12/10/22	16:09:09	27.31	NaN	2274.90	431.35	213.54	1.38	28.59	1013.40	-0.44	2.73	98.66	29.00	25.29	9.95	9.96	9.38	0.3950	4.44	24.56
EQU	0	12/10/22	16:11:39	27.22	NaN	2254.60	426.76	230.79	1.50	28.95	1013.30	0.04	2.75	97.66	29.00	-3.47	9.96	9.96	9.03	0.3800	4.87	25.06
EQU	0	12/10/22	16:14:09	27.14	NaN	2245.60	424.41	231.29	1.50	28.93	1013.30	-0.16	2.76	99.78	29.00	45.13	9.96	9.96	9.32	0.3920	4.62	24.44
EQU	0	12/10/22	16:16:39	27.04	NaN	2239.00	422.79	226.50	1.47	28.94	1013.30	-0.66	2.74	100.07	29.00	68.51	9.96	9.96	9.70	0.4070	4.50	23.87
EQU	0	12/10/22	16:19:09	27.07	NaN	2226.30	419.45	218.79	1.42	28.85	1013.30	-0.22	2.80	100.31	29.00	68.00	9.96	9.96	9.83	0.4120	4.62	23.19
EQU	0	12/10/22	16:21:39	27.01	NaN	2219.30	417.77	212.41	1.37	28.85	1013.10	-0.22	2.78	99.01	29.00	57.47	9.96	9.96	9.87	0.4140	4.94	22.75
EQU	0	12/10/22	16:24:09	26.90	NaN	2210.10	415.46	207.20	1.34	28.89	1013.20	-0.43	2.79	101.44	29.00	45.64	9.96	9.96	9.88	0.4130	4.62	22.44
EQU	0	12/10/22	16:26:39	26.90	NaN	2192.60	411.11	205.70	1.33	28.89	1013.10	-0.25	2.11	97.72	29.00	56.08	9.96	9.96	9.89	0.4130	4.44	22.69
EQU-DRAIN	0	12/10/22	16:29:09	26.99	NaN	2197.70	412.24	199.41	1.28	28.77	1013.10	-0.28	2.72	98.37	29.00	56.17	9.95	9.96	9.90	0.4140	4.81	22.75
EQU	0	12/10/22	16:32:01	26.92	NaN	2176.60	406.48	194.20	1.25	28.44	1013.10	-0.90	2.72	97.02	29.00	45.97	9.95	9.96	9.91	0.4160	4.56	22.37
EQU	0	12/10/22	16:34:31	26.80	NaN	2170.40	405.44	203.58	1.31	28.77	1013.00	-0.73	2.82	100.31	29.00	34.80	9.95	9.96	9.60	0.4030	4.81	23.94
EQU	0	12/10/22	16:37:01	26.81	NaN	2152.60	401.46	223.50	1.45	29.06	1013.10	0.03	2.82	100.37	29.00	71.10	9.96	9.96	8.02	0.3370	4.50	25.06
EQU	0	12/10/22	16:39:33	26.96	NaN	2164.00	404.64	240.62	1.57	29.32	1013.10	-1.77	2.75	139.07	28.00	61.67	9.96	9.96	6.07	0.2590	4.87	24.94
EQU	0	12/10/22	16:42:03	26.94	NaN	2167.50	405.49	246.25	1.61	29.28	1013.10	-0.12	2.80	98.07	28.00	18.74	9.96	9.96	6.29	0.2670	4.56	24.25
STD1z	0	12/10/22	16:46:54	26.84	0.00	-44.62	-0.04	14.25	0.09	29.28	1013.20	-0.40	2.81	72.41	28.00	79.82	9.96	9.96	7.61	0.3220	4.87	23.62
STD4s	0	12/10/22	16:51:44	26.85	0.00	5999.30	1980.70	15.08	0.09	29.21	1013.10	-0.37	2.84	74.41	28.00	50.80	9.95	9.96	8.33	0.3520	4.50	23.44
STD1	0	12/10/22	16:56:31	26.81	0.00	-42.47	0.30	10.79	0.06	28.95	1013.10	-0.55	2.84	72.26	28.00	66.68	9.96	9.96	9.27	0.3890	4.50	22.94
STD2-DRAIN	0	12/10/22	17:01:17	26.78	608.37	3176.30	691.54	14.62	0.09	28.67	1013.00	-0.58	2.81	72.60	28.00	70.87	9.95	9.96	9.85	0.4110	4.37	22.31
STD3	0	12/10/22	17:06:24	26.77	1491.50	5228.60	1544.90	12.83	0.08	28.86	1013.00	0.09	2.79	81.27	28.00	7.13	9.95	9.96	9.72	0.4070	4.87	23.62
STD4	0	12/10/22	17:11:11	26.73	1976.50	6006.90	1980.20	13.21	0.08	29.03	1013.00	-0.45	2.81	72.75	28.00	41.67	9.96	9.96	9.68	0.4050	4.44	23.81
ATM	0	12/10/22	17:15:37	26.71	NaN	2052.50	376.59	464.75	3.26	28.65	1013.10	-0.86	2.76	118.97	28.00	26.04	9.95	9.96	9.86	0.4130	4.87	22.69
ATM	0	12/10/22	17:17:04	26.69	NaN	2052.70	376.52	452.08	3.16	28.59	1013.10	-0.58	2.78	119.24	28.00	21.25	9.95	9.96	9.86	0.4130	4.69	22.44
ATM	0	12/10/22	17:18:30	26.68	NaN	2055.40	377.07	440.54	3.07	28.52	1013.10	-0.44	2.77	118.84	28.00	42.95	9.95	9.96	9.87	0.4130	4.62	22.37
ATM	0	12/10/22	17:19:57	26.64	NaN	2052.60	376.39	434.83	3.02	28.49	1013.00	-0.62	2.71	119.04	28.00	38.31	9.95	9.96	9.85	0.4130	4.50	22.37
ATM	0	12/10/22	17:21:24	26.57	NaN	2044.50	374.44	431.79	3.00	28.47	1013.00	-0.49	2.49	118.97	28.00	2.33	9.95	9.96	9.85	0.4120	4.44	22.50
EQU	0	12/10/22	17:26:27	26.68	NaN	2190.80	409.43	208.29	1.34	28.36	1013.00	-0.80	2.76	98.07	28.00	45.97	9.95	9.96	9.87	0.4140	4.31	22.44
EQU-DRAIN	0	12/10/22	17:28:58	26.70	NaN	2173.80	405.07	205.37	1.32	28.22	1012.90	-0.53	2.71	100.07	28.00	73.09	9.95	9.96	9.88	0.4150	5.06	22.37
EQU	0	12/10/22	17:31:49	26.57	NaN	2167.20	403.41	202.00	1.30	28.19	1012.80	-0.59	2.65	97.84	28.00	50.39	9.95	9.96	9.81	0.4130	5.06	22.62
EQU	0	12/10/22	17:34:19	26.56	NaN	2159.60	401.92	212.95	1.37	28.44	1012.80	-0.18	2.32	98.89	28.00	105.99	9.95	9.96	9.69	0.4080	4.62	23.56
EQU	0	12/10/22	17:36:49	26.74	NaN	2162.50	402.95	223.37	1.45	28.69	1012.80	0.00	1.75	98.54	28.00	32.37	9.95	9.96	9.65	0.4060	4.37	24.06
EQU	0	12/10/22	17:39:19	26.66	NaN	2125.80	393.89	220.75	1.43	28.63	1012.80	0.04	2.09	98.42	28.00	50.03	9.95	9.96	9.67	0.4060	4.62	23.56
EQU	0	12/10/22	17:41:49	26.65	NaN	2116.40	391.58	216.00	1.40	28.62	1012.80	-0.43	1.77	99.19	28.00	54.60	9.95	9.96	9.80	0.4120	4.69	23.00
EQU	0	12/10/22	17:44:19	26.66	NaN	2103.40	388.10	209.50	1.35	28.42	1012.80	-0.87	1.69	101.44	28.00	66.88	9.95	9.96	9.86	0.4140	4.44	22.62
EQU	0	12/10/22	17:46:49	26.65	NaN	2098.50	386.64	202.75	1.30	28.23	1012.80	-0.90	2.64	99.60	28.00	54.52	9.95	9.96	9.89	0.4140	4.81	22.12
EQU	0	12/10/22	17:49:19	26.55	NaN	2094.60	385.68	197.79	1.27	28.17	1012.80	-1.08	2.32	97.84	28.00	73.60	9.95	9.96	9.90	0.4160	4.44	22.00
EQU	0	12/10/22	17:51:49	26.57	NaN	2107.20	388.69	194.54	1.25	28.15	1012.70	-0.89	1.83	99.72	28.00	22.48	9.95	9.96	9.90	0.4150	4.37	22.06
EQU	0	12/10/22	17:54:19	26.62	NaN	2101.00	387.05	190.20	1.22	28.08	1012.80	-1.47	1.62	100.79	28.00	45.28	9.95	9.96	9.90	0.4160	4.37	21.81
EQU	0	12/10/22	17:56:49	26.65	NaN	2101.90	387.46	197.87	1.27	28.17	1012.70	-0.49	1.40	97.66	28.00	45.27	9.95	9.96	9.82	0.4140	4.56	22.87
EQU-DRAIN	0	12/10/22	17:59:19	26.73	NaN	2094.90	386.11	209.25	1.35	28.40	1012.60	0.17	2.70	98.72	28.00	45.21	9.95	9.96	9.78	0.4120	4.81	23.62
EQU	0	12/10/22	18:02:11	26.65	NaN	2094.90	386.46	217.87	1.41	28.68	1012.70	0.37	2.31	95.81	28.00	37.47	9.95	9.96	9.74	0.4100	4.81	24.06
EQU	0	12/10/22	18:04:41	26.69	NaN	2089.80	385.17	215.25	1.39	28.64	1012.70	0.24	2.75	101.38	28.00	40.67	9.95	9.96	9.75	0.4100	4.81	23.69
EQU	0	12/10/22	18:07:11	26.61	NaN	2092.80	385.67	209.25	1.35	28.50	1012.70	-0.84	2.49	99.31	28.00	57.88	9.95	9.96	9.84	0.4140	4.50	22.87
EQU	0	12/10/22	18:09:41	26.64	NaN	2082.50	382.95	202.54	1.30	28.33	1012.70	-0.47	2.14	98.01	28.00	17.62	9.95	9.96	9.89	0.4160	4.56	22.25
EQU	0	12/10/22	18:12:11	26.67	NaN	2082.60	382.67	195.54	1.25	28.13	1012.80	-0.79	2.47	98.13	28.00	24.88	9.95	9.96	9.90	0.4160	4.44	22.00
EQU	0	12/10/22	18:14:41	26.65	NaN	2082.20	382.30	190.45	1.22	27.90	1012.80	-1.42	2.41	96.79	28.00	14.35	9.95	9.96	9.91	0.4160	4.50	21.81
EQU	0	12/10/22	18:17:11	26.70	NaN	2081.30	382.22	190.87	1.22	28.00	1012.80	-1.23	1.51	99.60	28.00	35.07	9.95	9.96	9.86	0.4160	4.56	22.19
EQU	0	12/10/22	18:19:41	26.76	NaN	2086.80	383.78	200.70	1.29	28.16	1012.70	-0.37	1.61	98.72	28.00	37.92	9.95	9.96	9.85	0.4160	4.31	22.94
EQU	0	12/10/22	18:22:11	26.80	NaN	2089.60	384.73	208.33	1.34	28.38	1012.80	-0.25	2.05	98.89	28.00	52.29	9.95	9.96	9.84	0.4150	4.69	23.56
EQU	0	12/10/22	18:24:41	26.88	NaN	2095.20	386.35	213.83	1.38	28.62	1012.90	-0.85	2.05	103.37	28.00	33.21	9.95	9.96	9.81	0.4140	4.44	23.94
EQU	0	12/10/22	18:27:11	26.88	NaN	2103.40	388.41	211.37	1.36	28.66	1012.80	-0.57	2.33	99.78	28.00	63.91	9.95	9.96	9.80	0.4140	4.50	23.69
EQU-DRAIN	0	12/10/22	18:29:41	26.85	NaN	2119.70	392.24	205.25	1.32	28.57	1012.90	-0.23	2.38	95.70	28.00	50.76	9.95	9.96	9.87	0.4140	4.87	22.94
EQU	0	12/10/22	18:32:33	26.95	NaN	2148.90	399.05	197.00	1.26	28.38	1013.00	-0.64	2.45	97.72	28.00	49.34	9.95	9.96	9.90	0.4160	4.62	22.25
EQU	0	12/10/22	18:35:04	26.95	NaN	2160.20	401.41	192.37	1.23	28.09	1013.00	-1.42	2.41	100.91	28.00	67.30	9.95	9.96	9.91	0.4170	4.50	21.87
EQU	0	12/10/22	18:37:34	26.92	NaN	2175.00	404.93	189.20	1.21	27.99	1013.00	-0.99	2.04	96.44	28.00	82.07	9.95	9.96	9.90	0.4180	4.44	21.94
EQU	0	12/10/22	18:40:04	27.05	NaN	2185.70	407.84	197.08	1.26	28.16	1013.00	0.29	2.08	102.59	28.00	33.10	9.95	9.96	9.86	0.4140	4.56	22.69
EQU	0	12/10/22	18:42:34	27.05	NaN	2194.00	410.19	206.33	1.33	28.36	1013.10	-0.52	2.06	99.42	28.00	17.73	9.95	9.96	9.84	0.4140	4.37	23.44
EQU	0	12/10/22	18:45:04	27.13	NaN	2205.20	413.24	212.41	1.37	28.57	1013.10	0.51	2.31	97.08	28.00	18.68	9.95	9.96	9.83	0.4140	4.75	23.81
EQU	0	12/10/22	18:47:35	27.11	NaN	2213.80	415.81	217.00	1.40	28.86	1013.10	0.10	2.67	97.72	28.00	-5.00	9.95	9.96	9.79	0.4120	4.69	24.12
EQU	0	12/10/22	18:50:05	27.11	NaN	2219.70	417.34	215.16	1.39	28.85	1013.00	-0.34	1.75	100.07	28.00	43.44	9.95	9.96	9.78	0.4120	4.44	23.94
EQU	0	12/10/22	18:52:35	27.16	NaN	2221.70	417.59	208.87	1.35	28.74	1013.20	-0.46	2.43	97.78	28.00	69.38	9.95	9.96	9.86	0.4140	4.56	23.19
EQU	0	12/10/22	18:55:05	27.16	NaN	2228.90	419.03	201.58	1.30	28.49	1013.20	-0.66	2.25	97.96	28.00	32.55	9.95	9.96	9.89	0.4150	4.75	22.44
EQU	0	12/10/22	18:57:35	27.11	NaN	2240.50	421.60	194.58	1.25	28.30	1013.30	-1.08	1.58	98.42	28.00	-15.97	9.95	9.96	9.91	0.4160	4.31	21.94
EQU-DRAIN	0	12/10/22	19:00:05	27.18	NaN	2249.60	423.72	191.50	1.23	28.23	1013.40	-1.25	1.78	101.44	28.00	1.34	9.95	9.96	9.88	0.4150	5.00	22.12
EQU	0	12/10/22	19:02:56	27.26	NaN	2249.10	423.91	201.91	1.30	28.45	1013.40	-0.15	1.71	99.60	28.00	-10.69	9.95	9.96	9.85	0.4140	4.50	23.06
EQU	0	12/10/22	19:05:26	27.24	NaN	2249.90	424.38	210.33	1.36	28.65	1013.50	-0.07	2.63	100.13	28.00	0.81	9.95	9.96	9.84	0.4140	4.87	23.69
EQU	0	12/10/22	19:07:56	27.30	NaN	2269.60	429.62	214.50	1.39	28.82	1013.50	-0.21	2.22	101.27	28.00	10.44	9.95	9.96	9.82	0.4120	4.50	24.06
EQU	0	12/10/22	19:10:26	27.30	NaN	2271.90	430.63	218.08	1.41	29.06	1013.40	-0.13	2.50	98.89	28.00	7.92	9.95	9.96	9.78	0.4110	4.44	24.31
EQU	0	12/10/22	19:12:56	27.28	NaN	2268.80	429.60	211.75	1.37	28.91	1013.50	-0.31	1.47	98.31	28.00	1.48	9.95	9.96	9.81	0.4120	4.81	23.50
EQU	0	12/10/22	19:15:26	27.40	NaN	2285.40	433.57	206.45	1.33	28.73	1013.50	-0.55	2.70	98.42	28.00	11.32	9.95	9.96	9.85	0.4130	4.56	22.75
EQU	0	12/10/22	19:17:56	27.37	NaN	2277.50	431.28	202.12	1.30	28.56	1013.50	-0.95	1.58	98.48	28.00	-1.93	9.95	9.96	9.87	0.4140	4.31	22.31
